TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES
12:00,5363.56,2126.04,1183.1,1648.03,311.27,41.59
14:00,5336.96,2144.29,1178.31,1618.64,306.87,38.47
16:00,5449.01,2174.11,1183.05,1706.89,299.85,34.92
18:00,5144.4,2080.65,1160.77,1557.91,266.24,30.69
20:00,4983.76,2110.73,1082.02,1491.63,223.15,30.47
22:00,5147.79,2217.89,1098.03,1546.88,205.71,29.99
00:00,5226.01,2230.06,1143.91,1577.21,197.95,27.1
02:00,4672.63,1988.03,1010.54,1417.43,186.15,26.1
04:00,4220.38,1780.92,913.84,1279.41,180.9,24.89
06:00,4027.6,1692.52,862.65,1221.77,184.02,28.18
08:00,4066.1,1657.53,898.51,1227.27,211.54,32.51
10:00,4827.69,1941.71,1014.44,1500.27,283.77,38.69
12:00,5202.75,2048.5,1130.47,1641.27,294.77,38.37
14:00,4932.58,1947.69,1088.69,1530.34,288.93,35.91
16:00,4897.08,1952.16,1095.78,1500.62,272.2,31.86
18:00,4686.57,1853.99,1050.45,1470.05,239.24,28.49
20:00,4476.2,1834.05,962.18,1399.57,204.26,27.73
22:00,4324.33,1854.52,931.81,1285.74,190.85,25.34
00:00,4293.3,1818.05,936.08,1293.12,183.93,23.05
02:00,3830.55,1625.05,813.84,1159.9,173.44,21.93
04:00,3474.32,1473.95,728.4,1050.09,167.47,20.85
06:00,3475.92,1471.7,735.08,1045.84,165.36,24.99
08:00,3655.31,1492.8,806.25,1100.98,192.93,29.98
10:00,4382.12,1751.54,914.94,1387.92,252.28,33.81
12:00,4542.39,1791.68,983.42,1442.2,256.46,31.51
14:00,4423.09,1719.06,967.06,1404.03,254.06,30.56
16:00,4419.28,1735.15,950.9,1414.85,249.16,27.94
18:00,4472.68,1742.4,1019.72,1418.06,224.39,26.23
20:00,4269.19,1766.62,929.64,1311.7,195.33,27.71
22:00,4008.66,1694.47,850.68,1223.88,177.18,24.34
00:00,3893.83,1661.57,820.48,1185.14,168.14,21.33
02:00,3494.63,1499.64,720.59,1062.7,158.21,20.34
04:00,3234.44,1400.4,652.76,973.76,156.51,20.21
06:00,3329.44,1450.32,673.55,993.37,158.61,21.96
08:00,3489.23,1465.57,746.73,1039.2,174.12,25.94
10:00,4135.09,1729.98,912.48,1212.21,211.34,29.77
12:00,4498.3,1850.28,1027.47,1327.64,229.65,29.18
14:00,4536.7,1896.89,1021.32,1316.62,231.23,27.85
16:00,4686.83,1985.64,1051.54,1351.88,228.02,26.16
18:00,4608.48,1914.88,1079.56,1325.12,215.08,27.99
20:00,4549.57,1993.86,1015.76,1267.33,200.56,30.15
22:00,4321.81,1914.83,936.4,1223.15,183.77,26.39
00:00,4354.72,1877.79,965.08,1271.55,174.21,23.86
02:00,3888.07,1651.06,862.6,1163.57,151.06,22.93
04:00,3559.62,1523.06,769.47,1065.77,145.02,22.42
06:00,3408.33,1458.4,740.96,1016.99,136.93,22.81
08:00,3468.54,1429.27,790.68,1060.56,132.3,22.77
10:00,3888.25,1522.21,880.41,1283.94,141.37,22.89
12:00,4326.36,1703.37,963.75,1419.74,170.8,23.9
14:00,4389.08,1758.72,970.5,1415.39,179.95,23.57
16:00,4491.67,1811.89,1000.04,1436.58,177.84,23.71
18:00,4355.06,1769.95,1001.55,1339.37,176.37,26.44
00:00,4927.33,2113.32,1100.57,1471.95,168.26,25.85
02:00,4471.98,1891.28,1003.74,1348.86,161.82,23.98
04:00,3948.14,1677.08,858.75,1196.96,154.79,23.68
06:00,3908.84,1658.16,860.54,1172.08,152.4,27.3
08:00,4006.08,1668.26,892.88,1183.48,187.06,32.74
10:00,4820.73,1963.22,991.95,1501.93,276.41,38.98
12:00,5045.48,2021.4,1064.55,1585.62,285.69,38.27
14:00,5121.61,2078.71,1097.49,1574.39,284.23,37.56
16:00,5128.57,2107.05,1081.69,1583.37,276.47,35.6
18:00,4824.69,1966.09,1073.59,1475.33,237.51,30.57
20:00,4754.36,2037.16,1003.73,1439.73,199.49,29.97
22:00,4803.03,2085.35,1038.19,1429.47,179.13,28.26
00:00,4825.85,2066.02,1064.47,1446.98,176.28,25.79
02:00,4309.31,1830.82,948.81,1301.35,162.49,24.74
04:00,3939.85,1665.34,864.68,1191.36,157.39,23.96
06:00,3854.32,1633.79,847.21,1162.71,148.18,26.76
08:00,4045.48,1696.97,901.91,1193.99,181.48,32.91
10:00,4748.78,1920.1,992.06,1493.69,258.48,38.84
12:00,5082.99,2013.19,1088.06,1621.71,273.75,36.97
14:00,5151.05,2076.16,1097.87,1621.53,271.17,37.99
16:00,5163.72,2131.13,1032.88,1617.26,300.47,36
18:00,4757.78,1926.63,1027.05,1477.4,251.47,29.96
20:00,4728.63,1996.6,1001.44,1432.94,222.11,30.1
22:00,4772.53,2105.05,1002.05,1401.19,200.57,28.77
00:00,4767.56,2077.87,1019.76,1403.91,192.27,26.09
02:00,4210.23,1811.79,894.06,1259.59,180.08,24.72
04:00,3863.34,1663.22,814.91,1155.59,176.61,23.09
06:00,3864.21,1651.42,809.91,1154.64,184.38,27.5
08:00,3997.81,1635.07,874.47,1202.35,220.32,32.38
10:00,4814.77,1958.07,1018.92,1465.53,291.33,37.55
12:00,5174.08,2046.69,1127.55,1596.33,307.69,39.23
14:00,4595.65,1745.39,1037.22,1452.63,279.52,32.01
16:00,4744.05,1826.52,1066.44,1511.18,265.55,29.11
18:00,4688.89,1870.98,1081.18,1436.61,227.94,29.03
20:00,4528.69,1868.98,1020.38,1376.96,192.1,28.75
22:00,4353.25,1876.66,944.13,1298.36,165.94,26.68
00:00,4158.28,1747.34,923.53,1270.83,153.03,23.7
02:00,3755.48,1581.03,820.85,1149.28,144.6,22.54
04:00,3471.11,1462.71,750.7,1069.78,133.11,21.87
06:00,3545.99,1490.68,775.81,1079.96,143.01,25.11
08:00,3741.89,1522.41,855.54,1122.37,181.03,29.88
10:00,4500.83,1782.37,955.13,1419.77,265.49,35.29
12:00,4714.34,1814.46,1038.11,1516,267.73,33.55
14:00,4292.77,1618.9,973.9,1383.77,246.64,28.79
16:00,4252.39,1580.46,963.44,1402.33,240.22,26.86
18:00,4338.87,1686.02,989.28,1381.91,213.66,26.28
20:00,4174.34,1685.03,905.27,1338.63,178.61,26.1
22:00,3834.16,1599.16,842.95,1180.68,152.86,22.7
00:00,3660.57,1501.7,801.93,1158.66,141.64,20.58
02:00,3256.95,1337.31,699.29,1037.78,132.09,19.65
04:00,3041.01,1268.18,641.06,954.32,129.71,18.92
06:00,3221.14,1340.03,675.58,1015.24,135.29,23.71
08:00,3574.69,1466.19,784.8,1088.04,173.33,28.41
10:00,4320.21,1719.04,899.56,1386.77,250.4,32.71
12:00,4572.96,1744.63,1017.25,1482.46,256.1,30.88
14:00,4428,1720.11,989.76,1385.7,257.99,29.27
16:00,4355.8,1712.3,937.48,1381.17,246.4,27.24
18:00,4223.03,1683.69,925.12,1334.34,211.78,26
20:00,3922.9,1591.7,856.62,1233.25,180.1,25.28
22:00,3567.39,1492.46,763,1100.38,155.54,22
00:00,3319.8,1370.58,713.73,1039.15,144.44,19.24
02:00,3009.48,1253.06,638.22,943.21,128.98,17.22
04:00,2835.88,1178.07,593.82,893.36,125.83,18.23
06:00,3045.48,1275.61,631.29,955.95,131.99,22.07
08:00,3371.73,1372.99,746.94,1045.94,152.13,25.54
10:00,3891.83,1572.05,860.26,1202.82,191.78,27.09
12:00,4147.01,1639.05,964.42,1277.63,201.88,25.33
14:00,3857.81,1552.35,890.5,1162.41,193.26,22.81
16:00,3944.59,1590.14,912.61,1192.32,190.57,21.62
18:00,3947.5,1610.87,949.85,1151.13,175.38,24.06
20:00,3753.52,1589.17,844.5,1089.74,170.04,24.49
22:00,3420.45,1465.7,751.84,997.19,151.02,21.74
00:00,3202.18,1339.58,709.38,958.81,143.78,19.24
02:00,2921.27,1219.54,644,880.98,130.6,18.57
04:00,2778.82,1167.86,598.53,840.95,126.7,18.43
06:00,2907.79,1236.38,623.28,874.14,126.33,20.1
08:00,3194.49,1290.91,722.57,989.7,137.59,23.11
10:00,3601.38,1415.96,802.12,1186,149.5,23.85
12:00,3856.77,1519.01,858.61,1259.51,159.12,21.16
14:00,3699.69,1438.97,837.81,1208.29,160.4,19.34
16:00,3761.51,1448.86,847.7,1248.42,162.21,18.77
18:00,3814.43,1506.61,892.93,1206.51,158.04,23.38
20:00,3899.56,1598.88,868.93,1197.94,167.85,25.93
22:00,3731.25,1572.78,809.84,1137.99,156.92,23.43
00:00,3594.49,1481.68,805.15,1105.72,147.43,20.3
02:00,3178.21,1308.2,696.53,985.19,138.81,19.27
04:00,2972.32,1234.39,643.19,913.99,133.45,19.15
06:00,3268.97,1386.5,701.37,989.87,139.39,25.23
08:00,3608.54,1489.11,791.75,1080.39,180.41,29.06
10:00,4255.22,1710.04,862.41,1369.87,240.33,32.49
12:00,4431.7,1703.61,940.53,1458.08,253.76,30.98
14:00,4486.49,1776.25,952.47,1426.34,254.06,31.49
16:00,4609.41,1857.35,991.69,1480.66,254.66,30.55
18:00,4459.52,1797.69,976.76,1390.64,233.95,28.82
20:00,4394.58,1825.46,945.6,1364.58,194.29,28.35
22:00,4122.53,1745.55,882.71,1264.83,166,24.94
00:00,3906.8,1606.99,868.23,1220.91,154.12,21.15
02:00,3435.13,1422.5,749.98,1073.87,137.24,20.26
04:00,3186.8,1327.24,682.54,996.48,131.76,19.91
06:00,3384.46,1424.68,713.61,1052.86,136.77,24.97
08:00,3733.06,1532.18,834.44,1116.47,181.1,30.48
10:00,4399.02,1736.91,902.35,1416.37,271.25,33.32
12:00,4669.87,1801.29,992.22,1517.55,285.2,32.91
14:00,4509.03,1738.41,973.05,1449.89,276.25,31.58
16:00,4718.72,1839.97,1005.15,1528.74,270.64,31.23
18:00,4635.42,1834.42,1027.79,1462.56,236.4,28.24
20:00,4497.88,1853.82,959.96,1413.59,199.59,28.26
22:00,4304.24,1820.44,926.69,1313.81,175.17,25.93
00:00,4165.69,1728.64,914.45,1297.3,163.13,22.56
02:00,3675.37,1516.46,799.34,1155.38,147.05,21.43
04:00,3415.55,1413.82,736.3,1070.62,140.98,20.98
06:00,3531.21,1473.07,759.86,1095.66,143.21,25.94
08:00,3761.59,1513.13,849.56,1151.49,181.79,30.47
10:00,4549.9,1800.59,975.55,1426.66,266.62,34.75
12:00,4752.12,1850.73,1042.96,1496.78,282.22,34.31
14:00,4705.49,1817.21,1072.97,1460.23,277.63,32.48
16:00,4891.7,1911.94,1089.14,1538.87,272.69,30.72
18:00,4694.54,1855.44,1078.01,1451,236.62,28.7
20:00,4658.4,1914.56,1042.45,1436.56,195.6,29.31
22:00,4488.75,1914,968.8,1361.24,172.4,26.31
00:00,4353.16,1825.42,962.87,1348.54,157.41,22.97
02:00,3824.53,1582.76,852.61,1189.19,144.73,21.85
04:00,3535.25,1476.22,766.89,1101.15,135.85,21.21
06:00,3608.55,1508.24,778.86,1125.15,134.71,25.83
08:00,3809.24,1553.78,844.04,1166.33,180.7,30.73
10:00,4514.21,1791.53,943.32,1440.24,263.76,35
12:00,4793.8,1859.88,1040.65,1533.79,279.43,32.63
14:00,4716.39,1850.65,1034.47,1469.63,276.5,31.8
16:00,4874.69,1904.78,1063.96,1558.18,269.15,31.3
18:00,4721.72,1885.26,1050.35,1472.45,232.94,27.55
20:00,4644.14,1918.8,1019.76,1440.43,196.21,27.87
22:00,4487.27,1908.63,968.82,1373.7,170.56,25.77
00:00,4416.8,1837,981.58,1374.47,159.83,22.82
02:00,3907.03,1615.77,865.91,1225.27,141.72,21.28
04:00,3580.86,1482.8,780.74,1122.74,137.29,20.93
06:00,3655.19,1541.02,784.66,1130.42,139.42,25.47
08:00,3812.7,1564.35,837.45,1162.81,182.5,29.45
10:00,4592.79,1793.37,985.63,1470.56,272.48,33.37
12:00,4923.69,1913.35,1077.35,1569.34,283.12,33.77
14:00,4883.61,1916.01,1083.35,1523.48,281.87,32.77
16:00,5025.51,1969.18,1109.42,1590.37,279.62,31.92
18:00,4853.64,1924.46,1117.33,1494.17,243.84,28.07
20:00,4727.79,1927.52,1053.77,1460.04,207.83,28
22:00,4589.91,1942.27,998.57,1393.63,187.25,25.77
00:00,4581.22,1906.55,1020.32,1412.38,174.88,23.41
02:00,4047.09,1678.7,884.35,1260.55,163.19,21.97
04:00,3720.77,1548.91,800.45,1156.03,158.75,21.46
06:00,3686.29,1530.83,791.37,1144.61,161.24,23.55
08:00,3811.02,1535.01,873.83,1164.55,171.04,26.75
10:00,4411.57,1805.69,979.16,1341.47,212.99,29.22
12:00,4669.57,1840.48,1082.98,1444.48,228.17,28.95
14:00,4563.51,1813.49,1075.39,1373.37,227.43,26.69
16:00,4669.26,1905.63,1071.46,1398.29,223.83,24.6
18:00,4570.34,1910.84,1070.08,1311.98,205.6,26.28
20:00,4500.45,1905.62,1030.72,1299.41,196.19,26.47
22:00,4442.6,1895.35,998.1,1304.21,178.88,24.06
00:00,4509.49,1907.8,1027.17,1336.25,172.45,22.33
02:00,4027.75,1694.51,903.83,1211.14,158.76,21.24
04:00,3675.61,1545.93,808.4,1111.07,154.54,20.75
06:00,3545.24,1496.21,778.55,1058.69,152.24,21.88
08:00,3495.14,1451.97,799.22,1034.88,153.4,21.96
10:00,3502.76,1487.46,804.59,996.87,158.66,22.01
12:00,3645.99,1557.47,829.01,1036.63,167.01,21.07
14:00,3637.26,1584.75,822.18,1005.89,165.41,20.09
16:00,3708.67,1630.31,837.03,1018.5,164.84,20.92
18:00,3761.83,1624.85,879.74,1031.28,163.02,24.08
20:00,4008.13,1763.12,901.9,1108.73,168.11,25.87
22:00,4243.68,1867.02,947.49,1201.03,163.51,24.47
00:00,4250,1837.82,988.09,1204.33,156.97,22.36
02:00,3779.46,1627.92,866.67,1083.85,144.16,21.09
04:00,3442.29,1486.03,776.56,984.88,141.32,20.59
06:00,3425.89,1483.43,765.65,979.62,142.5,23.64
08:00,3625.45,1537.97,818.01,1023.4,175.18,28.79
10:00,4385.69,1775.62,923.82,1371.11,249.7,33.08
12:00,4605.54,1817.85,977.95,1478.88,252.73,31.9
14:00,4587,1840.14,973.72,1448.37,249.45,30.68
16:00,4800.99,1926.3,1032.78,1523.66,249.32,30.21
18:00,4692,1912,1025.64,1462.4,220.3,27.8
20:00,4470.5,1880,969.89,1372.75,181.5,27.01
22:00,4325.5,1856.52,936.67,1305.62,160.86,24.7
00:00,4425.38,1856.23,992.37,1356.64,155.11,22.36
02:00,3948.65,1648.61,876.53,1224.16,140.56,21.26
04:00,3606.58,1503.9,789.03,1120.94,137.68,20.77
06:00,3583.51,1510.77,783.71,1090.74,140.01,24.11
08:00,3770.57,1564.1,829.17,1139.27,169.16,28.21
10:00,4496.72,1823.42,930.9,1420.9,243.75,32.3
12:00,4844.97,1903.38,1034.47,1577.86,255.55,32.45
14:00,4728.2,1902.17,1015.5,1486.36,249.78,30.76
16:00,4928.83,1961.9,1069.26,1573.47,249.95,30.56
18:00,4787.86,1926.42,1066.73,1504.29,216.84,27.76
20:00,4676.41,1925.81,1036.22,1467.6,183.95,26.69
22:00,4576.7,1936.06,1015.6,1385.32,171.23,24.55
00:00,4690.56,1947.14,1070.72,1449.93,157.5,22.74
02:00,4222.18,1747.88,954.95,1306.25,151.45,21.49
04:00,3765.69,1571.09,824.25,1184.65,130.32,21.14
06:00,3632.39,1513.56,786.16,1143.34,129.98,22.69
08:00,3652.16,1478.17,822.62,1163.5,138.78,23.24
10:00,3946.39,1615.01,843.89,1275.49,152.83,22.45
12:00,4314.7,1749.15,968.6,1363.89,169.47,22.91
14:00,4285.12,1770.52,957.62,1320.17,174.48,21.63
16:00,4102.34,1689.84,928.88,1264.45,163.98,22.2
18:00,3776.25,1607.52,899.99,1048.4,157.92,24.05
20:00,3761.31,1618.1,872.12,1042.77,163.96,24.68
22:00,4112.85,1786.13,906.67,1199.84,156.7,24
00:00,4196.88,1785.45,969.31,1234.38,146.75,21.93
02:00,3677.21,1555.67,822.38,1107.54,135.84,20.86
04:00,3368.12,1428.45,739.55,1018.53,130.62,20.47
06:00,3324.69,1426.62,719.8,993.74,129.11,23.33
08:00,3478.93,1456.73,766.29,1025.15,171.66,27.82
10:00,4278.49,1679.68,880.69,1395.59,248.69,31.75
12:00,4577.49,1753.81,985.89,1486.02,276.62,31.11
14:00,4465.31,1734.47,964.58,1432.46,261.83,29.5
16:00,4620.07,1788.95,1002.66,1496.72,256.01,28.91
18:00,4571.28,1771.84,1041.32,1456.57,231.02,26.98
00:00,3377.11,1361.69,736.6,1095,132,18.26
02:00,3091.9,1253.46,660.2,1014.65,116.56,17.73
04:00,2889.99,1177.06,607.24,947.29,113.27,17.72
06:00,2937.38,1226.61,609.62,938.92,115.05,19.79
08:00,3186.95,1307.67,696.86,993.91,134.86,23.75
10:00,3632,1481.6,791.18,1150,163.41,23.91
12:00,3789.04,1519.06,857.63,1180.54,173.97,22.86
14:00,3476.16,1407.62,765.18,1090.37,162.27,19.38
16:00,3467.82,1389.11,793.08,1086.22,151.16,17.59
18:00,3583.73,1467.29,823.17,1083.79,151.86,21.91
20:00,3314.27,1384.29,744.05,1001.62,132.38,21.55
22:00,2852.61,1199.76,612.76,865.04,126.99,17.84
00:00,2525.86,1040.11,534.65,799.9,114.75,15.11
02:00,2297.78,942.97,483.05,729.35,105.54,14.31
04:00,2202.31,907.72,451.33,704.32,105.35,14.14
06:00,2400.94,1005.34,508.17,740.9,106.39,17.49
08:00,2768.38,1139.35,608.87,862.44,118.3,19.91
10:00,3256.66,1301.5,692.89,1083.41,127.74,20.38
12:00,3424.24,1332.84,759.07,1143.21,136.89,18.81
14:00,3241.12,1286.55,702.38,1077.76,134.44,16.66
16:00,3062.43,1156.72,669.62,1057.2,134.44,16.23
00:00,2402.66,958.83,497.69,793.69,114.77,15.01
02:00,2172.35,868.74,441.6,723.86,102.72,14.3
04:00,2096.81,847.21,418.53,696.21,100.35,14.52
06:00,2549.63,1075.47,512.67,809.08,105.56,22.09
08:00,3085.08,1283.19,649.74,957.77,134.63,25.66
10:00,3606.11,1422.02,713.64,1218.7,190.82,26.33
12:00,3696.1,1425.66,798.98,1214.05,197.18,24.46
14:00,3457.08,1343.79,729.07,1141.35,190.23,21.69
16:00,3482.98,1354.65,692.7,1187.17,191.74,21.09
18:00,3636.83,1432.5,772.97,1193.61,177.05,23.76
20:00,3340.8,1367.35,683.71,1079.87,159.39,21.03
22:00,2820.17,1170.65,566.53,898.25,143.09,18.02
00:00,2450.77,961.95,504.42,815.55,131.26,14.01
02:00,2212.47,866.03,436.98,754.99,119.56,13.92
04:00,2153.62,863.45,413.37,722.73,119.13,14.49
06:00,2661.57,1113.23,516.9,859.9,124.13,22.11
08:00,3219.96,1296.98,705.1,1000.19,159.67,27.15
10:00,3769.79,1486.61,755.04,1265.6,200.42,26.21
12:00,3857.13,1468.35,798.51,1318.6,209.87,25.02
14:00,3631.27,1384.28,770.02,1206.23,213.49,22.64
16:00,3733.31,1439.34,758.43,1261.65,215.95,22.95
18:00,3852.16,1518.33,827.96,1261.28,188.22,23.92
20:00,3607.38,1454.16,748.17,1184.86,162.47,23.23
22:00,3090.01,1268.28,647.41,991.31,139.16,19.21
00:00,2696.89,1072.27,566.94,898.54,120.33,15.77
02:00,2395.83,949.89,483.29,812.79,112,15.19
04:00,2306.98,927.38,461.06,774.31,107.21,15.26
06:00,2763.53,1153.9,546.96,898.62,114.3,22.98
08:00,3261.86,1335.15,699.39,1016.33,152.41,27.05
10:00,3796.89,1485.46,800.82,1235.74,209.06,27.18
12:00,4012.74,1520.31,883.92,1328.63,216.6,25.37
14:00,3791.31,1456.89,843.68,1214.37,219.28,23.23
16:00,3851.56,1464.6,846.6,1261.83,219.86,22.46
18:00,3949.3,1520.33,908.55,1257.5,196.57,24.05
20:00,3673.43,1478.96,805.54,1164.42,166.18,23.39
22:00,3144.05,1294.01,672.27,984.58,139.73,19.31
00:00,2759.71,1092.27,593.64,920.43,116.42,16.23
02:00,2434.6,961.85,505.9,822.26,106.04,15.15
04:00,2391.54,960.34,485.62,808.17,99.39,15.29
06:00,2643.37,1084.6,541.87,864.4,106.52,19.94
08:00,3129.96,1237.1,697.44,988.63,147.36,26.26
10:00,3812.14,1488.48,785.32,1259.9,200.22,26.34
12:00,3983.21,1494.85,875.11,1338.32,211.38,24.47
14:00,3685,1391.61,792.04,1241.42,201.41,22.64
16:00,3804.21,1465.8,816.11,1263.99,201.65,22.44
18:00,3820.28,1492.42,858.04,1230.11,179.64,23.14
20:00,3515.27,1431.09,744.76,1125.75,152.25,22.81
22:00,3076.47,1277.4,650.13,967.58,131.97,19.16
00:00,2730.71,1092.48,580.84,897.85,117.94,15.61
02:00,2439.68,982.74,502.26,810.62,105.95,15.17
04:00,2340.08,957.88,468.7,776.62,100.45,15.25
06:00,2742.2,1153.55,547.88,881.23,108.76,22.78
08:00,3195.24,1305,686.97,997.9,151.22,26.01
10:00,3797.51,1484.21,795.53,1253.17,202.21,26.1
12:00,3918.82,1473.82,855.29,1312.37,213.33,24.88
14:00,3763.36,1453.65,804.96,1234.19,211.11,23.41
16:00,3799.83,1446.36,815.84,1271.62,207.51,22.55
18:00,3956.69,1531.52,895.47,1271.77,195.55,24.1
20:00,3733.41,1502.79,808.55,1192.98,170.04,23.25
22:00,3158.24,1310.94,657.42,992.27,148.91,18.68
00:00,2798.52,1114.76,584,922.25,137.15,15.68
02:00,2408.97,979.62,469.96,793.1,128.72,15.02
04:00,2307.99,958.57,435.13,750.54,126.6,15.25
06:00,2629.4,1100.44,510.87,842.94,130.64,19.43
08:00,3032.74,1241.14,647.05,937.9,147.86,24.48
10:00,3465.41,1420.02,746.7,1072.47,173.61,23.45
12:00,3614.89,1474.64,812.84,1087.47,179.11,21.84
14:00,3431.78,1395.2,771.8,1025,178.85,19.09
16:00,3487.12,1406.97,793.37,1058.38,177.86,17.92
18:00,3624.04,1506.91,822.18,1063.07,176.08,22.38
20:00,3455.32,1471.2,765.88,1005.82,161.46,22.61
22:00,2996.25,1262.2,641.01,894.73,149.03,18.74
00:00,2679.51,1094.38,580.14,825.11,137.65,15.62
02:00,2411.81,983.8,504.09,753.49,132.62,15.04
04:00,2293.78,946.39,467.46,715.53,127.52,15.01
06:00,2459.93,1031.21,512.45,745.02,129.18,17.81
08:00,2799.18,1142.62,603.1,872.84,135.04,20.4
10:00,3227.77,1265.92,688.44,1074.67,146.21,20.35
12:00,3434.93,1330.13,770.47,1128.05,153.95,19.91
14:00,3266.81,1271.64,731.64,1059.55,152.52,17.57
16:00,3191.73,1245.15,685.74,1045.02,151.68,16.83
18:00,3412.27,1353.35,773.33,1080.65,156.96,20.06
20:00,3297.69,1339.25,741.84,1010.68,155.46,21.74
22:00,3000.63,1257.4,638.03,905.94,148.97,18.8
00:00,2672.79,1087.61,564.25,844.12,137.73,15.85
02:00,2385.96,977.73,490.38,750.67,129.47,15.07
04:00,2292.26,957.52,454.27,716.87,126.71,15.06
06:00,2708.76,1157.91,540.41,828.6,131.87,23.37
08:00,3092.86,1247.55,682.5,946.54,159.9,25.93
10:00,3833.55,1524.64,813.96,1225.83,209.84,26.27
12:00,3959.12,1531.57,851.37,1294.96,219.06,24.87
14:00,3746.37,1458.8,805.1,1206.5,217.85,22.12
16:00,3756.11,1452.1,794.68,1234.84,215.84,22.3
18:00,3941.95,1565.95,865.26,1251.55,198.83,23.74
20:00,3660.32,1481.43,788.26,1163.06,169.3,22.5
22:00,3190.76,1309.81,681.4,1000.17,149.19,18.61
00:00,2849.99,1125.91,614.12,929,138.46,15.44
02:00,2551.13,1008.63,538.22,836.02,128.8,15.15
04:00,2441.17,969.06,501.06,805.26,127,15.21
06:00,2858.72,1188.69,587.03,900.48,132.2,23.19
08:00,3249.12,1334.87,697.96,994.82,160.56,26.13
10:00,3737.37,1484.76,756.03,1231.49,206.07,25.79
12:00,3843.61,1451.85,855,1270.46,213.77,24.42
14:00,3692.89,1415.73,785.81,1214,210.26,22.53
16:00,3805.36,1472.8,801.57,1265.96,209.22,21.07
18:00,3920.83,1509.08,868.41,1287.11,189.79,23.72
20:00,3700.28,1513.9,799.03,1172.44,157.86,22.46
22:00,3172.07,1303.24,681.13,1001.94,137.17,18.62
00:00,2806.38,1114.39,593.79,934.59,121.58,15.35
02:00,2502.66,979.9,529.06,844.89,110.11,14.79
04:00,2410.69,962.99,499.29,806.1,104.19,15.03
06:00,2870.74,1183.6,595.93,925.13,113.7,23.92
08:00,3266.91,1349.16,691.96,1018.71,152.25,25.7
10:00,3830.57,1507.15,801.23,1250.78,206.64,25.86
12:00,3981.95,1530.8,893.19,1277.81,215.16,24.63
14:00,3746.52,1424.44,869.16,1192.26,206.66,22.22
16:00,3836.54,1478.23,865.05,1230.48,210.47,21.65
18:00,3997.67,1559.34,928.18,1254.05,190.85,24.46
20:00,3741.18,1509.71,844.72,1170.1,156.82,22.92
22:00,3241.88,1336.08,710.76,1007.8,138.75,19.33
00:00,2866.33,1135.27,636.54,933.89,119.2,15.75
02:00,2548.92,1007.47,551.57,839.64,110.83,15.14
04:00,2436.99,972.49,515.68,807.11,103.57,15.18
06:00,2869,1196.46,598.54,911.19,111.95,23.73
08:00,3263.73,1330.44,732.6,998.17,146.07,25.37
10:00,3761.43,1481.22,791.65,1224.14,203.78,24.96
12:00,3925.06,1483.23,891.35,1281.08,206.55,23.7
14:00,3711.35,1396.41,843.23,1214.35,201.78,21.91
16:00,3835.66,1485.55,846.34,1237.41,203.4,21.55
18:00,4047.8,1622.2,920.93,1268.35,181.9,24.39
20:00,3750.48,1532.07,834.79,1174.77,150.75,22.81
22:00,3274.72,1349.98,725.56,1016.56,132.1,19.44
00:00,2894.93,1153.84,637.12,948.65,111.78,15.64
02:00,2587.64,1023.65,561.35,862.85,101.18,13.15
04:00,2504.16,999.83,529.23,835.54,100.5,15.25
06:00,2934.26,1221.77,605.56,948.54,107.1,23.53
08:00,3317.72,1351.78,741.62,1026.96,141.39,25.45
10:00,3888.46,1540.02,832.19,1257.31,195.91,25.14
12:00,4043.37,1540.59,919.39,1312.77,208.45,24.21
14:00,3788.92,1487.05,833.89,1206.62,201.27,22.01
16:00,3830.09,1463.63,852.85,1256.3,199.53,21.37
18:00,4019.55,1581.9,902.61,1277.11,181.28,23.52
20:00,3747.95,1537.76,822.38,1172.66,153.47,22.21
22:00,3230.49,1345.13,686.42,1012.76,132.93,18.68
00:00,2898.92,1153.68,632.07,953.41,118.7,15.88
02:00,2593.9,1027.97,552.25,860.95,114.38,14.79
04:00,2477.75,998.42,510.8,817.36,112.7,15.25
06:00,2774.09,1144.85,576.05,897.25,112.7,19.88
08:00,3114.51,1262.29,696.76,977.37,125.94,22.8
10:00,3573.65,1423.99,781.25,1162.1,151.69,21.42
12:00,3765.32,1507.76,849.09,1193.59,162.85,19.86
14:00,3465.33,1375.36,799.59,1085.56,155.81,17.26
16:00,3429.65,1352.92,786.14,1087.83,148.79,16.81
18:00,3663.44,1486.27,858.97,1108.71,151.04,21.16
20:00,3371.7,1394.15,757.61,1021.44,142.87,20.48
22:00,3008.45,1262.68,657.03,914.39,129.57,17.79
00:00,2703.27,1094.92,604.52,854.53,111.39,14.99
02:00,2367.62,957.18,514.18,754.85,104.21,14.14
04:00,2291.5,927.43,490.98,728.82,97.47,14.28
06:00,2486.32,1046.68,519.73,777.95,100.45,17.66
08:00,2809,1156.15,627.13,869.75,109.02,19.19
10:00,3138.74,1281.69,684.27,1010.39,117.58,17.95
